age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,anual_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,year_birth,monthly_income,number_children,remote_work
29,No,Unknown,807.05,Sales,44.0,2,Medical,690,2,Female,62.0,3,2,Sales Executive,3,Unknown,6982.03,3487.0,1,Yes,No,14.0,3,1,,1.0,0,5,2,6,0,1,2,1994,581.84,,No
20,Yes,Unknown,1362.0,Unknown,10.0,1,Medical,701,4,Male,32.0,3,1,Research Scientist,3,Single,1009.0,26999.0,1,Yes,Unknown,11.0,3,4,,0.0,0,5,3,1,0,1,1,2003,84.08,,Yes
35,No,Non Travel,727.0,Unknown,20.0,3,Unknown,704,2,Male,41.0,2,1,Laboratory Technician,3,Married,3299.17,16900.0,1,Yes,No,18.0,3,3,,2.0,1,3,3,1,0,0,0,1988,274.93,,No
37,No,Unknown,1225.0,Unknown,10.0,2,Life Sciences,715,4,Male,80.0,4,1,Research Scientist,4,Single,3314.25,15232.0,3,Yes,No,17.0,3,1,,0.0,0,2,0,1,0,0,0,1986,276.19,,Yes
38,No,Unknown,168.0,Unknown,1.0,3,Unknown,743,3,Female,81.0,3,3,Manufacturing Director,3,Single,7861.0,15397.0,4,Yes,Yes,14.0,0,4,,0.0,10,4,0,1,0,0,0,1985,655.08,,Yes
29,No,Unknown,1396.0,Unknown,10.0,3,Unknown,749,3,Male,65.99,3,1,Sales Representative,3,Single,2642.0,2755.0,1,Yes,No,11.0,3,3,,0.0,1,6,0,1,0,0,0,1994,220.17,,No
35,No,Unknown,1225.0,Unknown,2.0,4,Unknown,0,4,Female,61.0,3,2,Healthcare Representative,1,Divorced,7812.92,4761.0,2,Yes,No,11.0,3,1,,1.0,16,2,4,1,0,0,0,1988,651.08,,Yes
38,No,Travel Rarely,268.0,Unknown,2.0,3,Medical,773,4,Male,92.0,3,1,Research Scientist,3,Married,3314.25,20471.0,6,Yes,Yes,13.0,3,2,80.0,1.0,0,0,1,1,0,0,1,1985,276.19,,Yes
34,No,Travel Rarely,167.0,Unknown,8.0,3,Life Sciences,775,2,Female,32.0,3,2,Manufacturing Director,1,Unknown,5121.0,4187.0,3,Yes,No,14.0,3,3,,1.0,0,3,0,0,0,0,0,1989,426.75,,Yes
23,Yes,Unknown,1243.0,Unknown,6.0,3,Life Sciences,811,3,Male,65.99,4,1,Laboratory Technician,1,Unknown,3299.17,3445.0,1,Yes,Yes,21.0,4,3,,2.0,1,2,3,0,0,0,0,2000,274.93,,No
0,No,Unknown,1092.0,Unknown,9.0,3,Life Sciences,812,3,Male,60.0,2,1,Laboratory Technician,2,Divorced,2694.0,26551.0,1,Yes,No,11.0,3,3,,3.0,0,4,3,1,0,0,0,1999,224.5,,No
29,Yes,Travel Rarely,805.0,Unknown,1.0,2,Life Sciences,816,2,Female,36.0,2,1,Laboratory Technician,1,Married,3299.17,6689.0,1,Yes,Unknown,11.0,3,4,,1.0,1,1,3,1,0,0,0,1994,274.93,,Yes
40,No,Travel Frequently,720.0,Unknown,16.0,4,Medical,832,1,Male,51.0,2,2,Laboratory Technician,3,Unknown,5094.0,11983.0,6,Yes,No,14.0,3,4,,0.0,10,6,3,1,0,0,0,1983,424.5,,Yes
30,No,Travel Rarely,807.05,Research & Development,2.0,3,Unknown,833,3,Female,52.0,2,2,Manufacturing Director,4,Single,7350.56,20234.0,5,Yes,Unknown,24.0,4,2,,0.0,12,4,2,0,0,0,0,1993,612.55,,Yes
45,No,Unknown,252.0,Unknown,2.0,3,Unknown,834,2,Female,95.0,2,1,Research Scientist,3,Unknown,2274.0,6153.0,1,Yes,No,14.0,3,4,,0.0,1,3,3,1,0,0,0,1978,189.5,,Yes
27,No,Unknown,443.0,Unknown,3.0,3,Medical,0,4,Male,50.0,3,1,Research Scientist,4,Married,3314.25,16571.0,1,Yes,Unknown,11.0,3,3,80.0,3.0,0,6,2,0,0,0,0,1996,276.19,,Yes
37,No,Unknown,342.0,Unknown,16.0,4,Marketing,0,4,Male,66.0,2,2,Sales Executive,3,Unknown,6982.03,24558.0,4,Yes,Unknown,19.0,0,4,80.0,2.0,9,2,3,1,0,0,0,1986,581.84,,Yes
32,No,Unknown,300.0,Unknown,1.0,3,Life Sciences,0,4,Male,61.0,3,1,Laboratory Technician,4,Divorced,2314.0,9148.0,0,Yes,No,12.0,0,2,,1.0,4,2,3,3,0,0,2,1991,192.83,,Yes
53,No,Travel Rarely,868.0,Unknown,8.0,3,Marketing,897,1,Male,73.0,3,4,Sales Executive,4,Married,6982.03,22789.0,5,Yes,Unknown,14.0,3,3,80.0,1.0,28,3,3,2,0,2,2,1970,581.84,,Yes
37,No,Unknown,1252.0,Unknown,19.0,2,Unknown,904,1,Male,32.0,3,3,Sales Executive,2,Single,6982.03,4814.0,1,Yes,Yes,13.0,3,4,,0.0,0,2,3,10,0,0,9,1986,581.84,,No
32,Yes,Travel Rarely,374.0,Unknown,25.0,4,Unknown,911,1,Male,87.0,3,1,Laboratory Technician,4,Unknown,3299.17,18016.0,1,Yes,Unknown,24.0,4,3,,0.0,1,2,1,1,0,0,1,1991,274.93,,Yes
58,Yes,Travel Frequently,781.0,Unknown,2.0,1,Unknown,918,4,Male,57.0,2,1,Laboratory Technician,4,Divorced,2380.0,13384.0,9,Yes,Unknown,14.0,3,4,,1.0,3,3,2,1,0,0,0,1965,198.33,,Yes
43,No,Travel Rarely,177.0,Unknown,8.0,3,Unknown,0,1,Female,55.0,3,2,Manufacturing Director,2,Divorced,7350.56,23814.0,4,Yes,No,21.0,4,3,,1.0,4,2,4,1,0,0,0,1980,612.55,,No
21,Yes,Travel Rarely,1427.0,Research & Development,18.0,1,Other,923,4,Female,65.0,3,1,Research Scientist,4,Single,3314.25,8870.0,1,Yes,No,19.0,0,1,,0.0,0,3,2,1,0,0,0,2002,276.19,,No
34,No,Unknown,546.0,Unknown,48.0,3,Life Sciences,934,4,Male,83.0,3,1,Laboratory Technician,2,Unknown,2008.0,6896.0,1,Yes,No,14.0,3,2,80.0,2.0,1,3,3,1,0,1,0,1989,167.33,,Yes
58,No,Unknown,1272.0,Unknown,5.0,3,Unknown,940,3,Female,37.0,2,3,Healthcare Representative,2,Divorced,10552.0,9255.0,2,Yes,Unknown,13.0,0,4,,1.0,24,3,3,6,0,0,4,1965,879.33,,No
48,No,Unknown,807.05,Unknown,20.0,4,Medical,945,4,Male,51.0,3,1,Research Scientist,3,Married,2259.0,5543.0,4,Yes,Unknown,17.0,3,1,80.0,2.0,13,2,2,0,0,0,0,1975,188.25,,No
32,No,Non Travel,1184.0,Unknown,1.0,3,Life Sciences,951,3,Female,70.0,2,1,Laboratory Technician,2,Married,3299.17,3974.0,6,Yes,No,20.0,0,3,,0.0,5,3,3,3,0,0,2,1991,274.93,,Yes
25,Yes,Unknown,867.0,Unknown,19.0,2,Marketing,952,3,Male,36.0,2,1,Sales Representative,2,Married,2413.0,18798.0,1,Yes,Yes,18.0,0,3,80.0,3.0,0,2,3,1,0,0,0,1998,201.08,,No
40,No,Unknown,658.0,Sales,10.0,4,Marketing,954,1,Male,67.0,2,3,Sales Executive,2,Divorced,6982.03,20652.0,2,Yes,No,12.0,3,2,80.0,1.0,11,2,2,1,0,0,0,1983,581.84,,Yes
19,Yes,Unknown,419.0,Unknown,21.0,3,Other,959,4,Male,37.0,2,1,Sales Representative,2,Single,2121.0,9947.0,1,Yes,Yes,13.0,3,2,80.0,0.0,1,3,4,1,0,0,0,2004,176.75,,No
20,Yes,Travel Rarely,129.0,Research & Development,4.0,3,Technical Degree,0,1,Male,84.0,3,1,Laboratory Technician,1,Single,3299.17,13008.0,1,Yes,Unknown,19.0,3,2,80.0,0.0,1,2,3,1,0,0,0,2003,274.93,,No
33,No,Travel Rarely,1069.0,Unknown,1.0,3,Unknown,0,2,Female,42.0,2,2,Healthcare Representative,4,Unknown,7812.92,12291.0,0,Yes,Unknown,14.0,3,1,,0.0,6,3,3,5,0,1,4,1990,651.08,,Yes
58,Yes,Travel Rarely,289.0,Unknown,2.0,3,Unknown,0,4,Male,51.0,3,1,Research Scientist,3,Single,2479.0,26227.0,4,Yes,No,24.0,4,1,80.0,0.0,7,4,3,1,0,0,0,1965,206.58,,No
40,Yes,Non Travel,1479.0,Unknown,24.0,3,Unknown,986,2,Female,100.0,4,4,Sales Executive,2,Single,13194.0,17071.0,4,Yes,Unknown,16.0,3,4,,0.0,22,2,2,1,0,0,0,1983,1099.5,,Yes
29,Yes,Travel Rarely,906.0,Unknown,10.0,3,Unknown,994,4,Female,92.0,2,1,Research Scientist,1,Single,3314.25,11479.0,6,Yes,Yes,20.0,4,3,,0.0,3,5,3,0,0,0,0,1994,276.19,,Yes
47,No,Travel Rarely,955.0,Unknown,18.0,2,Life Sciences,1003,4,Female,83.0,3,2,Sales Executive,4,Single,4163.0,8571.0,1,Yes,Yes,17.0,3,3,,0.0,9,0,3,9,0,0,7,1976,346.92,,No
18,No,Unknown,287.0,Unknown,5.0,2,Unknown,1012,2,Male,73.0,3,1,Research Scientist,4,Unknown,3314.25,13493.0,1,Yes,No,15.0,3,4,,0.0,0,2,3,0,0,0,0,2005,276.19,,Yes
20,Yes,Unknown,1097.0,Unknown,16.0,3,Medical,0,4,Female,98.0,2,1,Research Scientist,1,Unknown,2600.0,18275.0,1,Yes,Yes,15.0,3,1,80.0,0.0,1,2,3,1,0,0,0,2003,216.67,,No
42,No,Unknown,265.0,Unknown,5.0,2,Unknown,1029,4,Male,90.0,3,2,Manager,3,Unknown,18303.0,7770.0,6,Yes,No,13.0,3,2,,0.0,21,3,4,1,0,0,0,1981,1525.25,,Yes
50,No,Travel Rarely,804.0,Research & Development,9.0,3,Unknown,0,1,Male,64.0,3,1,Laboratory Technician,4,Married,2380.0,20165.0,4,Yes,No,18.0,0,2,,0.0,8,5,3,1,0,0,0,1973,198.33,,Yes
37,Yes,Travel Rarely,1141.0,Unknown,11.0,2,Medical,1033,1,Female,61.0,1,2,Healthcare Representative,2,Unknown,4777.0,14382.0,5,Yes,No,15.0,3,1,,0.0,15,2,1,1,0,0,0,1986,398.08,,Yes
38,No,Unknown,807.05,Unknown,3.0,4,Life Sciences,0,2,Male,42.0,3,2,Sales Executive,4,Unknown,6982.03,4981.0,8,Yes,Yes,12.0,3,3,80.0,0.0,19,1,3,1,0,0,0,1985,581.84,,No
36,Yes,Unknown,660.0,Unknown,15.0,3,Unknown,1052,1,Male,81.0,3,2,Laboratory Technician,3,Divorced,3299.17,7858.0,7,Yes,Unknown,14.0,3,2,,1.0,9,3,2,1,0,0,0,1987,274.93,,Yes
28,No,Travel Rarely,1144.0,Sales,10.0,1,Medical,1056,4,Male,74.0,3,1,Sales Representative,2,Married,1052.0,23384.0,1,Yes,No,22.0,4,2,,0.0,0,5,3,1,0,0,0,1995,87.67,,Yes
43,No,Unknown,415.0,Unknown,25.0,3,Unknown,1076,3,Male,65.99,2,3,Sales Executive,4,Unknown,6982.03,5268.0,5,Yes,No,13.0,3,3,,1.0,18,5,3,1,0,0,0,1980,581.84,,Yes
21,Yes,Travel Rarely,1334.0,Research & Development,10.0,3,Unknown,1079,3,Female,36.0,2,1,Laboratory Technician,1,Single,3299.17,17258.0,1,Yes,No,13.0,0,1,,0.0,1,6,2,1,0,1,0,2002,274.93,,Yes
51,Yes,Travel Rarely,1323.0,Unknown,4.0,4,Unknown,1081,1,Male,34.0,3,1,Research Scientist,3,Married,2461.0,10332.0,9,Yes,Unknown,12.0,0,3,,3.0,18,2,4,10,0,2,7,1972,205.08,,No
37,No,Unknown,309.0,Sales,10.0,4,Unknown,1105,4,Female,88.0,2,2,Sales Executive,4,Divorced,6982.03,24223.0,2,Yes,Yes,14.0,0,3,,3.0,8,5,3,1,0,0,0,1986,581.84,,No
28,Yes,Unknown,1009.0,Research & Development,1.0,3,Medical,1111,1,Male,45.0,2,1,Laboratory Technician,2,Divorced,2596.0,7160.0,1,Yes,No,15.0,0,1,80.0,2.0,0,2,3,1,0,0,0,1995,216.33,,No
50,Yes,Unknown,807.05,Unknown,1.0,4,Unknown,1113,4,Male,81.0,3,2,Sales Executive,3,Single,4728.0,17251.0,3,Yes,Yes,14.0,3,4,80.0,0.0,5,4,3,0,0,0,0,1973,394.0,,Yes
34,No,Unknown,697.0,Unknown,3.0,4,Unknown,1115,3,Male,40.0,2,1,Research Scientist,4,Unknown,3314.25,22478.0,3,Yes,No,17.0,3,4,,3.0,6,2,3,0,0,0,0,1989,276.19,,Yes
38,No,Travel Rarely,130.0,Unknown,2.0,2,Marketing,1125,4,Male,32.0,3,3,Sales Executive,2,Single,7351.0,20619.0,7,Yes,No,16.0,3,3,,0.0,0,2,3,1,0,0,0,1985,612.58,,Yes
42,No,Unknown,188.0,Unknown,29.0,3,Unknown,0,2,Male,56.0,1,2,Laboratory Technician,4,Unknown,3299.17,9558.0,4,Yes,Unknown,19.0,3,1,,0.0,16,3,3,1,0,0,0,1981,274.93,,No
18,Yes,Unknown,247.0,Unknown,8.0,1,Unknown,1156,3,Male,80.0,3,1,Laboratory Technician,3,Single,3299.17,13556.0,1,Yes,No,12.0,3,4,,0.0,0,0,3,0,0,0,0,2005,274.93,,Yes
41,No,Unknown,167.0,Unknown,12.0,4,Unknown,1158,2,Male,46.0,3,1,Laboratory Technician,4,Unknown,4766.0,9051.0,3,Yes,Yes,11.0,3,1,80.0,1.0,6,4,0,1,0,0,0,1982,397.17,,No
35,No,Travel Rarely,982.0,Research & Development,1.0,4,Medical,1172,4,Male,58.0,2,1,Laboratory Technician,3,Unknown,2258.0,16340.0,6,Yes,No,12.0,3,2,,1.0,0,2,3,8,0,1,7,1988,188.17,,Yes
32,No,Unknown,862.0,Sales,2.0,1,Unknown,1190,3,Female,76.0,3,1,Sales Representative,1,Unknown,2827.0,14947.0,1,Yes,Unknown,12.0,3,3,80.0,3.0,1,3,3,1,0,0,0,1991,235.58,,Yes
22,Yes,Unknown,1256.0,Unknown,3.0,4,Life Sciences,0,3,Male,48.0,2,1,Research Scientist,4,Married,2853.0,4223.0,0,Yes,Yes,11.0,3,2,,1.0,1,5,3,0,0,0,0,2001,237.75,,Yes
44,No,Non Travel,111.0,Unknown,26.0,3,Unknown,1206,2,Male,74.0,1,1,Research Scientist,3,Single,2290.0,4279.0,2,Yes,No,13.0,0,4,,0.0,6,3,3,0,0,0,0,1979,190.83,,Yes
41,Yes,Non Travel,906.0,Unknown,5.0,2,Life Sciences,1210,1,Male,95.0,2,1,Research Scientist,1,Unknown,2107.0,20293.0,6,Yes,No,17.0,3,1,,1.0,5,2,1,1,0,0,0,1982,175.58,,Yes
40,No,Travel Frequently,1184.0,Unknown,2.0,4,Unknown,0,2,Male,62.0,3,2,Sales Executive,2,Unknown,6982.03,25440.0,5,Yes,No,12.0,3,4,,3.0,0,2,3,0,0,0,0,1983,581.84,,No
24,Yes,Unknown,984.0,Unknown,17.0,2,Life Sciences,0,4,Female,97.0,3,1,Laboratory Technician,2,Unknown,2210.0,3372.0,1,Yes,Unknown,13.0,3,1,80.0,1.0,1,3,1,1,0,0,0,1999,184.17,,Yes
42,No,Travel Frequently,458.0,Unknown,26.0,3,Medical,1242,1,Female,60.0,3,3,Research Director,1,Married,13191.0,23281.0,3,Yes,Yes,17.0,3,3,80.0,0.0,0,6,3,1,0,0,0,1981,1099.25,,No
49,No,Unknown,1098.0,Research & Development,4.0,2,Medical,1256,1,Male,85.0,2,2,Manager,3,Married,17421.96,12124.0,2,Yes,Unknown,13.0,0,3,80.0,1.0,23,2,4,1,0,0,0,1974,1451.83,,Yes
48,No,Travel Rarely,969.0,Unknown,2.0,2,Technical Degree,1258,4,Male,76.0,4,1,Laboratory Technician,2,Single,3299.17,16620.0,5,Yes,Unknown,11.0,3,3,,0.0,7,4,2,1,0,0,0,1975,274.93,,Yes
29,No,Travel Rarely,1329.0,Research & Development,7.0,3,Unknown,1260,3,Male,82.0,3,2,Healthcare Representative,4,Unknown,7812.92,4204.0,1,Yes,Unknown,11.0,3,2,80.0,2.0,6,2,3,6,0,1,0,1994,651.08,,Yes
48,No,Unknown,715.0,Research & Development,1.0,3,Life Sciences,1263,4,Male,76.0,2,2,Research Director,4,Single,18265.0,8733.0,6,Yes,No,12.0,3,3,,0.0,0,3,4,1,0,0,0,1975,1522.08,,Yes
34,No,Unknown,1320.0,Unknown,20.0,3,Technical Degree,0,3,Female,89.0,4,1,Research Scientist,3,Unknown,3314.25,21643.0,0,Yes,No,17.0,3,4,,0.0,2,5,2,1,0,0,0,1989,276.19,,Yes
19,No,Unknown,265.0,Unknown,25.0,3,Life Sciences,1269,2,Female,57.0,4,1,Research Scientist,4,Single,3314.25,21221.0,1,Yes,Unknown,12.0,3,4,,0.0,1,2,3,1,0,0,1,2004,276.19,,Yes
23,No,Unknown,373.0,Unknown,1.0,2,Unknown,1270,4,Male,47.0,3,1,Research Scientist,3,Unknown,3314.25,16901.0,1,Yes,No,22.0,4,4,,1.0,1,2,3,1,0,0,1,2000,276.19,,No
25,Yes,Travel Frequently,599.0,Unknown,32.0,1,Unknown,1273,3,Male,73.0,1,1,Sales Representative,4,Single,1118.0,8040.0,1,Yes,Yes,14.0,0,4,,0.0,1,4,3,1,0,1,0,1998,93.17,,Yes
42,No,Unknown,603.0,Unknown,34.0,4,Medical,0,2,Female,78.0,4,2,Research Scientist,2,Married,2372.0,5628.0,6,Yes,Yes,16.0,3,4,,0.0,18,2,3,1,0,0,0,1981,197.67,,No
51,No,Travel Frequently,968.0,Unknown,6.0,2,Medical,0,2,Female,40.0,2,1,Laboratory Technician,3,Single,2838.0,4257.0,0,Yes,Unknown,14.0,3,2,,0.0,8,6,2,7,0,7,7,1972,236.5,,No
45,No,Travel Frequently,364.0,Unknown,25.0,3,Medical,1306,2,Female,65.99,3,2,Manager,2,Unknown,18061.0,13035.0,3,Yes,Unknown,22.0,4,3,80.0,0.0,22,4,3,0,0,0,0,1978,1505.08,,No
27,No,Unknown,1291.0,Unknown,11.0,3,Medical,1364,3,Female,98.0,4,1,Sales Representative,4,Married,2619.11,6527.0,8,Yes,Unknown,14.0,0,2,,1.0,5,4,3,1,0,0,0,1996,218.26,,Yes
18,No,Non Travel,1124.0,Unknown,1.0,3,Unknown,1368,4,Female,97.0,3,1,Laboratory Technician,4,Single,1611.0,19305.0,1,Yes,Unknown,15.0,3,3,,0.0,0,5,4,0,0,0,0,2005,134.25,,No
31,Yes,Travel Frequently,703.0,Unknown,2.0,3,Unknown,1379,3,Female,90.0,2,1,Sales Representative,4,Single,2619.11,11882.0,7,Yes,No,14.0,3,3,,0.0,3,3,4,1,0,0,0,1992,218.26,,Yes
31,Yes,Travel Frequently,807.05,Unknown,1.0,4,Life Sciences,1427,2,Female,50.0,1,1,Sales Representative,3,Single,2619.11,16154.0,1,Yes,Unknown,12.0,0,2,,0.0,0,3,3,1,0,0,0,1992,218.26,,No
31,Yes,Travel Rarely,202.0,Unknown,8.0,3,Life Sciences,1433,1,Female,34.0,2,1,Research Scientist,2,Unknown,3314.25,22262.0,1,Yes,Unknown,12.0,3,3,,0.0,0,3,4,1,0,0,0,1992,276.19,,No
27,No,Travel Rarely,1377.0,Unknown,11.0,1,Life Sciences,1434,2,Male,91.0,3,1,Laboratory Technician,1,Married,3299.17,7679.0,0,Yes,Unknown,14.0,3,2,80.0,0.0,6,3,4,5,0,1,4,1996,274.93,,No
39,Yes,Unknown,592.0,Unknown,2.0,3,Unknown,1458,1,Female,54.0,2,1,Laboratory Technician,1,Single,3299.17,17181.0,2,Yes,Yes,23.0,4,2,,0.0,11,2,4,1,0,0,0,1984,274.93,,Yes
44,No,Travel Frequently,383.0,Unknown,1.0,3,Marketing,1481,1,Female,79.0,3,2,Sales Executive,3,Married,4768.0,9282.0,7,Yes,Unknown,12.0,0,3,,1.0,11,4,2,1,0,0,0,1979,397.33,,No
30,No,Unknown,990.0,Research & Development,25.0,3,Unknown,1482,2,Male,65.99,3,1,Research Scientist,3,Unknown,1274.0,7152.0,1,Yes,Unknown,13.0,3,2,80.0,2.0,1,2,2,1,0,0,0,1993,106.17,,No
35,No,Travel Rarely,660.0,Unknown,26.0,1,Life Sciences,0,4,Male,76.0,3,1,Sales Representative,3,Unknown,2404.0,16192.0,1,Yes,No,13.0,0,1,,1.0,1,3,3,1,0,0,0,1988,200.33,,Yes
24,Yes,Travel Frequently,381.0,Unknown,9.0,3,Unknown,1494,2,Male,89.0,3,1,Laboratory Technician,1,Unknown,3299.17,16998.0,2,Yes,Unknown,11.0,3,3,,0.0,0,2,2,0,0,0,0,1999,274.93,,No
24,No,Unknown,830.0,Unknown,13.0,2,Unknown,0,4,Female,78.0,3,1,Sales Representative,2,Married,2033.0,7103.0,1,Yes,Unknown,13.0,3,3,80.0,1.0,1,2,0,1,0,0,0,1999,169.42,,Yes
28,Yes,Unknown,289.0,Unknown,2.0,2,Medical,1504,3,Male,65.99,2,1,Laboratory Technician,1,Single,2561.0,5355.0,7,Yes,No,11.0,0,3,,0.0,8,2,2,0,0,0,0,1995,213.42,,Yes
28,No,Travel Rarely,1423.0,Unknown,1.0,3,Life Sciences,0,1,Male,72.0,2,1,Research Scientist,3,Unknown,1563.0,12530.0,1,Yes,Unknown,14.0,3,4,,1.0,1,2,1,1,0,0,0,1995,130.25,,No
33,No,Unknown,516.0,Unknown,8.0,3,Unknown,1515,4,Male,69.0,3,2,Healthcare Representative,3,Unknown,6388.0,22049.0,2,Yes,Unknown,17.0,3,1,,0.0,14,6,3,0,0,0,0,1990,532.33,,Yes
39,No,Travel Rarely,1089.0,Unknown,6.0,3,Unknown,1525,2,Female,32.0,3,3,Manufacturing Director,2,Single,8376.0,9150.0,4,Yes,Unknown,18.0,0,4,,0.0,9,3,3,2,0,2,2,1984,698.0,,No
42,No,Unknown,1210.0,Unknown,2.0,3,Medical,1542,3,Male,68.0,2,1,Laboratory Technician,2,Married,4841.0,24052.0,4,Yes,Unknown,14.0,0,2,,1.0,0,3,0,1,0,0,0,1981,403.42,,Yes
29,No,Travel Rarely,598.0,Unknown,9.0,3,Unknown,1558,3,Male,91.0,4,1,Research Scientist,3,Married,3314.25,22376.0,6,Yes,No,18.0,3,1,,2.0,0,2,2,1,0,0,0,1994,276.19,,No
35,No,Travel Rarely,992.0,Unknown,1.0,3,Unknown,1564,4,Male,68.0,2,1,Laboratory Technician,1,Unknown,3299.17,21731.0,1,Yes,No,19.0,3,2,,0.0,0,3,3,3,0,1,2,1988,274.93,,No
35,Yes,Travel Rarely,104.0,Unknown,14.0,3,Unknown,0,1,Female,69.0,3,1,Laboratory Technician,1,Unknown,2074.0,26619.0,1,Yes,Unknown,12.0,3,4,,1.0,1,2,3,1,0,0,0,1988,172.83,,Yes
34,No,Unknown,479.0,Unknown,13.0,4,Medical,1577,1,Male,35.0,3,1,Research Scientist,4,Single,2972.0,22061.0,1,Yes,Unknown,13.0,3,3,,0.0,0,4,0,1,0,0,0,1989,247.67,,No
26,No,Travel Rarely,474.0,Unknown,3.0,3,Unknown,1581,1,Female,89.0,3,1,Research Scientist,4,Unknown,3314.25,11133.0,1,Yes,Unknown,21.0,4,1,,0.0,1,5,3,1,0,0,0,1997,276.19,,Yes
36,No,Travel Rarely,884.0,Unknown,1.0,4,Life Sciences,0,2,Female,73.0,3,2,Sales Executive,3,Single,6815.0,21447.0,6,Yes,No,13.0,3,1,,0.0,0,5,3,1,0,0,0,1987,567.92,,Yes
50,No,Unknown,264.0,Unknown,24.0,3,Marketing,1591,2,Male,59.0,3,2,Manager,3,Married,17421.96,19519.0,4,Yes,Yes,16.0,0,3,80.0,1.0,0,2,3,1,0,0,0,1973,1451.83,,No
42,No,Travel Rarely,1059.0,Unknown,9.0,2,Unknown,0,4,Male,93.0,2,2,Manager,4,Unknown,17421.96,26362.0,8,Yes,No,22.0,4,4,,0.0,24,2,3,1,0,0,1,1981,1451.83,,No
35,No,Unknown,1349.0,Unknown,7.0,2,Life Sciences,1601,3,Male,63.0,2,1,Laboratory Technician,4,Unknown,2690.0,7713.0,1,Yes,No,18.0,3,4,,1.0,0,5,2,1,0,0,1,1988,224.17,,No
46,No,Travel Rarely,563.0,Unknown,1.0,4,Life Sciences,1602,4,Male,56.0,4,4,Manager,1,Unknown,17567.0,3156.0,1,Yes,Unknown,15.0,3,2,80.0,0.0,27,5,1,26,0,0,12,1977,1463.92,,No
18,Yes,Travel Frequently,544.0,Sales,3.0,2,Medical,1624,2,Female,70.0,3,1,Sales Representative,4,Single,1569.0,18420.0,1,Yes,Yes,12.0,3,3,80.0,0.0,0,2,4,0,0,0,0,2005,130.75,,Yes
29,No,Unknown,991.0,Unknown,5.0,3,Unknown,1669,1,Male,43.0,2,2,Sales Executive,2,Divorced,4187.0,3356.0,1,Yes,Yes,13.0,0,2,,1.0,10,3,2,10,0,0,9,1994,348.92,,Yes
31,No,Unknown,1112.0,Unknown,5.0,4,Life Sciences,1673,1,Female,67.0,3,2,Sales Executive,4,Unknown,6982.03,22589.0,1,Yes,No,11.0,3,1,,2.0,10,2,0,10,0,0,2,1992,581.84,,Yes
41,No,Travel Rarely,1206.0,Unknown,23.0,2,Unknown,1678,4,Male,80.0,3,3,Sales Executive,3,Single,6982.03,11591.0,3,Yes,Unknown,16.0,3,4,,0.0,21,2,3,2,0,0,2,1982,581.84,,Yes
38,No,Travel Rarely,1495.0,Unknown,4.0,2,Unknown,0,4,Female,87.0,3,1,Laboratory Technician,3,Unknown,3306.0,26176.0,7,Yes,Unknown,19.0,3,4,,1.0,7,5,0,0,0,0,0,1985,275.5,,Yes
32,Yes,Travel Rarely,1259.0,Unknown,2.0,4,Life Sciences,0,4,Male,95.0,3,1,Laboratory Technician,2,Single,1393.0,24852.0,1,Yes,No,12.0,3,1,,0.0,1,2,3,1,0,0,0,1991,116.08,,Yes
60,No,Unknown,807.05,Unknown,1.0,4,Unknown,1697,3,Male,92.0,1,3,Healthcare Representative,4,Divorced,10883.0,20467.0,3,Yes,No,20.0,4,3,,1.0,19,2,4,1,0,0,0,1963,906.92,,No
24,Yes,Unknown,240.0,Unknown,22.0,1,Unknown,1714,4,Male,58.0,1,1,Human Resources,3,Married,4706.75,11585.0,1,Yes,No,11.0,0,3,,1.0,1,2,3,1,0,0,0,1999,392.23,,Yes
40,No,Travel Rarely,369.0,Unknown,8.0,2,Life Sciences,1724,2,Female,92.0,3,2,Manufacturing Director,1,Unknown,7350.56,5041.0,2,Yes,Yes,16.0,3,2,80.0,1.0,18,3,3,1,0,0,0,1983,612.55,,Yes
30,No,Travel Rarely,793.0,Unknown,21.0,1,Unknown,0,2,Male,33.0,3,1,Research Scientist,4,Married,2862.0,3811.0,1,Yes,No,12.0,3,2,80.0,1.0,10,2,2,10,0,0,8,1993,238.5,,Yes
47,No,Non Travel,543.0,Unknown,2.0,4,Marketing,1731,3,Male,87.0,3,2,Sales Executive,2,Unknown,6982.03,3536.0,7,Yes,No,11.0,3,4,,1.0,4,3,1,1,0,0,0,1976,581.84,,Yes
32,Yes,Travel Rarely,964.0,Sales,1.0,2,Unknown,0,1,Male,65.99,1,2,Sales Executive,2,Single,6735.0,12147.0,6,Yes,Unknown,15.0,3,2,80.0,0.0,10,2,3,0,0,0,0,1991,561.25,,No
45,No,Travel Rarely,176.0,Unknown,41.0,3,Life Sciences,1744,4,Female,56.0,1,3,Human Resources,3,Married,9756.0,6595.0,4,Yes,Unknown,21.0,4,3,,2.0,9,2,4,5,0,0,3,1978,813.0,,Yes
